,time_elapsed,epoch,fold,f1_train,auroc_train,auprc_train,f1_test,auroc_test,auprc_test
0,340.17769980430603,107,0,0.9161061514002691,0.9851851851851852,0.9966557555592083,0.9037037037037037,1.0,1.0
0,472.45064973831177,151,1,0.9873500560440556,1.0,1.0,0.6805555555555557,0.8571428571428572,0.9587585034013604
0,277.90682315826416,88,2,0.9054131054131054,0.9944196428571428,0.9988279450170149,0.7777777777777778,0.9285714285714286,0.9808673469387754
0,391.16862177848816,125,3,0.9207100591715977,0.9899553571428571,0.9979195255232498,0.6805555555555557,0.7142857142857143,0.9280045351473922
0,383.9249777793884,123,4,0.9394507931093298,1.0,1.0,0.874074074074074,1.0,1.0
0,254.3513367176056,81,5,0.9279727023217862,0.9988839285714286,0.9997577373798077,0.7777777777777778,0.8571428571428572,0.9587585034013604
0,609.4254331588745,198,6,0.9279727023217862,0.9955357142857143,0.9990740232660228,0.874074074074074,1.0,1.0
0,162.28681087493896,51,7,0.7944097874144509,0.8947916666666668,0.9731073733583038,0.4246031746031746,0.5714285714285714,0.9325680272108843
0,524.801406621933,166,8,0.9874961015744816,1.0,1.0,1.0,1.0,0.9999999999999999
0,293.7593114376068,93,9,0.9603504364350823,1.0,1.0,0.7916666666666666,1.0,1.0
