,time_elapsed,epoch,fold,f1_train,auroc_train,auprc_train,f1_test,auroc_test,auprc_test
0,721.5703790187836,,0,0.7706821480406386,0.9407407407407408,0.9852889186001768,0.6296296296296295,1.0,1.0
0,194.39463686943054,53,1,0.054626532887402456,0.8839285714285715,0.9657456492995091,0.0808080808080808,0.14285714285714285,0.6004535147392289
0,720.0203201770782,,2,0.9178321678321678,0.9564732142857142,0.990072313725672,0.874074074074074,0.9285714285714286,0.9808673469387754
0,722.1042943000793,,3,0.7827293787367876,0.9263392857142856,0.9814854108708271,0.6222222222222222,0.7142857142857143,0.9280045351473922
0,724.4618446826935,,4,0.868997668997669,0.9274553571428572,0.9818357162549175,0.874074074074074,1.0,1.0
0,246.54634475708008,67,5,0.8462963428638486,0.8426339285714285,0.9445735502341975,0.6805555555555557,0.5714285714285714,0.8696712018140589
0,716.3079855442047,,6,0.9021885818224492,0.9218750000000001,0.9764057287928614,0.874074074074074,0.6428571428571428,0.8587585034013605
0,714.9589486122131,,7,0.8590273151232511,0.9500000000000001,0.9883021141109738,0.6863636363636364,0.7142857142857143,0.9587585034013606
0,710.5638461112976,,8,0.7851608881852591,0.940625,0.9854961145515342,0.5666666666666667,1.0,1.0
0,711.3248469829559,,9,0.32529533156757284,0.9593750000000001,0.9895489488783017,0.027777777777777776,1.0,1.0
