,time_elapsed,epoch,fold,f1_train,auroc_train,auprc_train,f1_test,auroc_test,auprc_test
0,47.697208642959595,,0,0.8792735042735044,0.9534391534391534,0.9886538922617338,0.8174603174603174,1.0,1.0
0,10.716856479644775,50,1,0.8183523793279891,0.8716517857142857,0.9672418170241888,0.4786324786324786,0.14285714285714285,0.6004535147392289
0,42.26716351509094,,2,0.9250305250305251,0.9620535714285714,0.9914836359099362,0.874074074074074,0.9285714285714286,0.9808673469387754
0,23.694410800933838,108,3,0.858119658119658,0.9185267857142857,0.9793690937834809,0.6805555555555557,0.7142857142857143,0.9280045351473922
0,42.538718938827515,,4,0.9000407000407,0.9207589285714286,0.9784382120351911,0.874074074074074,1.0,1.0
0,11.391388177871704,50,5,0.7768246591776004,0.7767857142857143,0.9261132519511233,0.4786324786324786,0.42857142857142855,0.8314058956916099
0,43.52816033363342,,6,0.9230769230769231,0.9319196428571429,0.9803874301334752,0.874074074074074,0.6428571428571428,0.8587585034013605
0,44.78796625137329,,7,0.9010950371709865,0.9562499999999999,0.9898366824976388,0.7916666666666666,0.7142857142857143,0.9587585034013606
0,39.24812602996826,,8,0.8699032749665663,0.9552083333333333,0.9894122526022444,0.891025641025641,1.0,1.0
0,41.32592010498047,,9,0.9143567318757191,0.96875,0.9922234456398236,0.5666666666666667,1.0,1.0
