,time_elapsed,epoch,fold,f1_train,auroc_train,auprc_train,f1_test,auroc_test,auprc_test
0,53.31383562088013,,0,0.8998138957816375,0.9185185185185185,0.9782564833449885,0.9037037037037037,1.0,1.0
0,14.18910026550293,56,1,0.5681463100817938,0.8560267857142857,0.9603787568711721,0.2222222222222222,0.21428571428571427,0.6230725623582766
0,49.857221603393555,,2,0.8861505043964996,0.9430803571428571,0.9869260572226217,0.874074074074074,0.7142857142857143,0.9004251700680272
0,14.68729829788208,59,3,0.7582347662941513,0.8493303571428572,0.9630200312421557,0.7777777777777778,0.7142857142857142,0.91797052154195
0,47.812167167663574,,4,0.8521276179291447,0.8805803571428571,0.9657225916380134,0.6805555555555557,0.8571428571428572,0.9587585034013604
0,12.775485277175903,54,5,0.8608506164846105,0.7712053571428572,0.9023630654749948,0.5555555555555556,0.5,0.8516439909297051
0,14.309276580810547,58,6,0.868997668997669,0.8671875,0.9635527810695559,0.6805555555555557,0.5,0.6920918367346939
0,32.129847288131714,132,7,0.862457117319298,0.9239583333333333,0.9815688530815129,0.673076923076923,0.42857142857142855,0.9004251700680272
0,49.88998222351074,,8,0.8898872266973532,0.94375,0.9869980294167362,0.891025641025641,1.0,1.0
0,47.1992826461792,,9,0.8898872266973532,0.9531250000000001,0.9887620987521575,0.5666666666666667,1.0,1.0
