,time_elapsed,epoch,fold,f1_train,auroc_train,auprc_train,f1_test,auroc_test,auprc_test
0,221.42507457733154,138,0,0.7932692307692307,0.9650793650793651,0.9916605545020101,0.6296296296296295,0.875,0.9852430555555556
0,130.67497420310974,83,1,0.497531879884821,0.9095982142857143,0.9747323080355704,0.2222222222222222,0.2857142857142857,0.6433106575963718
0,99.17337465286255,64,2,0.795054945054945,0.8900669642857143,0.9727816919174943,0.6805555555555557,1.0,1.0
0,84.79276371002197,54,3,0.7396171903214157,0.8571428571428571,0.9621470420399656,0.6805555555555557,0.5357142857142857,0.8684807256235829
0,311.4375329017639,,4,0.8612732095490716,0.9720982142857142,0.9938868988383225,1.0,1.0,1.0
0,80.29542112350464,50,5,0.7396171903214157,0.8219866071428571,0.95249216461109,0.6805555555555557,0.3571428571428571,0.7897392290249432
0,78.24997568130493,50,6,0.6825735992402658,0.7522321428571428,0.9288765195731458,0.5777777777777778,0.7857142857142857,0.9325680272108843
0,96.50923681259155,60,7,0.7909783308302939,0.834375,0.9505671678163051,1.0,1.0,1.0
0,316.9703938961029,,8,0.9339173940584706,0.9885416666666667,0.9974202457433617,1.0,1.0,1.0
0,316.100581407547,,9,0.9358629487140445,0.9802083333333333,0.9952819420935122,0.5666666666666667,1.0,1.0
