,time_elapsed,epoch,fold,f1_train,auroc_train,auprc_train,f1_test,auroc_test,auprc_test
0,222.2639684677124,,0,1.0,1.0,0.9999999999999998,0.8366013071895425,1.0,1.0
0,170.81732392311096,159,1,0.9873500560440556,1.0,1.0,0.6805555555555557,1.0,1.0
0,66.78573560714722,61,2,0.8942853648736002,0.9854910714285714,0.9969257845928282,0.7777777777777778,0.9285714285714286,0.9808673469387754
0,92.83458399772644,86,3,0.951095947063689,0.9977678571428572,0.9995228729603729,0.6805555555555557,0.5714285714285714,0.8837868480725624
0,173.8476402759552,160,4,0.9750101750101751,0.9977678571428572,0.9995228729603729,0.874074074074074,0.9285714285714286,0.9808673469387754
0,108.33183741569519,99,5,0.9279727023217862,0.9944196428571428,0.9988279450170149,0.6222222222222222,0.7857142857142857,0.9441609977324261
0,191.37281847000122,176,6,0.9750101750101751,1.0,1.0,0.874074074074074,1.0,1.0
0,113.70808172225952,103,7,0.9632957422324512,1.0,1.0,0.6863636363636364,1.0,1.0
0,85.35667538642883,78,8,0.9399432511504138,1.0,1.0,0.891025641025641,1.0,1.0
0,73.13324451446533,66,9,0.9752737592927467,0.9989583333333334,0.9997577373798077,0.7916666666666666,1.0,1.0
