,time_elapsed,epoch,fold,f1_train,auroc_train,auprc_train,f1_test,auroc_test,auprc_test
0,721.5163345336914,,0,0.7774016081252645,0.9153439153439153,0.9796955409518768,0.8366013071895425,0.4375,0.9305555555555556
0,184.6068558692932,50,1,0.7993341016775515,0.8883928571428572,0.9722857051145697,0.6805555555555557,0.42857142857142855,0.8266439909297052
0,721.2543692588806,,2,0.795054945054945,0.9832589285714286,0.996452351353721,0.6805555555555557,0.7142857142857143,0.9196428571428572
0,350.7135066986084,96,3,0.9750101750101751,0.9977678571428572,0.9995228729603729,0.6805555555555557,0.5714285714285714,0.8837868480725624
0,724.0923037528992,,4,0.8503358077059031,0.9765625,0.9949066950625925,1.0,1.0,1.0
0,554.1877565383911,152,5,0.9143095710259891,0.9799107142857142,0.9956660435244984,0.6805555555555557,0.6428571428571428,0.905045351473923
0,301.71542477607727,83,6,0.054626532887402456,0.8928571428571429,0.9752970295465484,0.0808080808080808,0.8571428571428572,0.9587585034013604
0,184.88856267929077,50,7,0.060597899272825204,0.8385416666666667,0.9528037183029168,0.027777777777777776,0.42857142857142855,0.9004251700680272
0,716.8742725849152,,8,0.379746835443038,0.984375,0.9965849721347941,0.25,1.0,1.0
0,382.8885374069214,106,9,0.9752737592927467,1.0,1.0,0.6863636363636364,1.0,1.0
