,time_elapsed,epoch,fold,f1_train,auroc_train,auprc_train,f1_test,auroc_test,auprc_test
0,44.746227979660034,,0,0.8884530104042299,0.9417989417989417,0.9858039569553372,0.9037037037037037,1.0,1.0
0,10.423179626464844,50,1,0.8393978494623655,0.8604910714285714,0.9610370556775991,0.4786324786324786,0.21428571428571427,0.6230725623582766
0,34.60561490058899,,2,0.8974358974358975,0.9430803571428571,0.986987500584018,0.874074074074074,0.9285714285714286,0.9808673469387754
0,39.542311906814575,,3,0.8910114275967934,0.9575892857142856,0.9903536749003115,0.6805555555555557,0.8571428571428571,0.9662698412698412
0,39.92527770996094,,4,0.8777398676592225,0.9196428571428572,0.9802927520926996,0.874074074074074,1.0,1.0
0,11.915422439575195,58,5,0.8183523793279891,0.8214285714285714,0.944770201323293,0.4786324786324786,0.42857142857142855,0.8314058956916099
0,39.08973979949951,,6,0.8910114275967934,0.9419642857142857,0.9859103886425234,0.874074074074074,0.7142857142857143,0.9004251700680272
0,9.100433588027954,52,7,0.783615249617266,0.8562500000000001,0.9587698442681636,0.6863636363636364,0.5714285714285714,0.9325680272108843
0,36.99266242980957,,8,0.8788220882473038,0.9489583333333333,0.9879629294972876,0.891025641025641,1.0,1.0
0,37.25042939186096,,9,0.9010950371709865,0.9645833333333333,0.9913799907159765,0.5666666666666667,1.0,1.0
