,time_elapsed,epoch,fold,f1_train,auroc_train,auprc_train,f1_test,auroc_test,auprc_test
0,90.79320335388184,173,0,0.9749534739454092,1.0,0.9999999999999998,1.0,1.0,1.0
0,83.59174132347107,162,1,0.9629379652605459,1.0,1.0,0.6805555555555557,1.0,1.0
0,49.37067246437073,97,2,0.9279727023217862,1.0,1.0,0.7777777777777778,0.8571428571428572,0.9587585034013604
0,25.059399366378784,51,3,0.9279727023217862,0.9899553571428571,0.9978708052057658,0.6805555555555557,0.7142857142857142,0.91797052154195
0,65.83472013473511,129,4,0.9750101750101751,0.9977678571428572,0.9995228729603729,0.874074074074074,1.0,1.0
0,44.69347047805786,90,5,0.9279727023217862,0.9977678571428572,0.9995228729603729,0.7777777777777778,0.8571428571428572,0.9587585034013604
0,74.22814273834229,153,6,0.9629379652605459,1.0,1.0,0.874074074074074,1.0,1.0
0,50.87710928916931,100,7,0.9632957422324512,1.0,1.0,0.5666666666666667,1.0,1.0
0,66.11505246162415,136,8,0.9399432511504138,1.0,1.0,0.891025641025641,1.0,1.0
0,71.06715965270996,147,9,0.9752737592927467,1.0,1.0,0.7916666666666666,1.0,1.0
