,time_elapsed,epoch,fold,f1_train,auroc_train,auprc_train,f1_test,auroc_test,auprc_test
0,14.366082191467285,50,0,0.06203473945409431,0.8285714285714285,0.9240891549438695,0.02222222222222222,1.0,1.0
0,13.574022769927979,66,1,0.9178321678321678,0.890625,0.9651353692934648,0.6805555555555557,0.14285714285714285,0.6004535147392289
0,40.9323947429657,,2,0.8942800788954636,0.9319196428571428,0.983888703788009,0.874074074074074,1.0,1.0
0,10.4445161819458,50,3,0.655984409678991,0.8526785714285714,0.9625740581570059,0.7962962962962963,0.8571428571428572,0.9587585034013604
0,40.306355476379395,,4,0.9000407000407,0.9006696428571429,0.9747715510177863,0.874074074074074,1.0,1.0
0,11.189329385757446,56,5,0.8608506164846105,0.8537946428571429,0.9606391733976605,0.5555555555555556,0.5,0.8516439909297051
0,10.66592526435852,52,6,0.8131704750794848,0.828125,0.9517225081119539,0.874074074074074,0.5,0.6920918367346939
0,10.787341833114624,51,7,0.5085709953010658,0.9333333333333335,0.9846949835642551,0.4246031746031746,0.42857142857142855,0.9004251700680272
0,39.51168751716614,,8,0.9102081281996622,0.9427083333333333,0.9868548919613731,0.891025641025641,1.0,1.0
0,39.40294075012207,,9,0.8482076374853739,0.9531250000000001,0.9886617829157321,0.5666666666666667,1.0,1.0
