,time_elapsed,epoch,fold,f1_train,auroc_train,auprc_train,f1_test,auroc_test,auprc_test
0,927.6478712558746,,0,0.9248604218362281,0.9629629629629629,0.991134706513479,0.9037037037037037,1.0,1.0
0,240.10206747055054,50,1,0.739379001061244,0.8738839285714286,0.9649130300045483,0.2828282828282828,0.07142857142857142,0.5766439909297052
0,951.4951655864716,,2,0.9279727023217862,0.9799107142857142,0.9956941901801074,0.874074074074074,0.9285714285714286,0.9808673469387754
0,824.3003737926483,175,3,0.9135219189412738,0.9665178571428571,0.9924342436612836,0.6805555555555557,0.7857142857142857,0.9441609977324261
0,937.0942435264587,,4,0.9135219189412738,0.9609375,0.9913911844220439,0.874074074074074,1.0,1.0
0,261.9189729690552,55,5,0.8942800788954636,0.8370535714285714,0.952156425386611,0.6222222222222222,0.42857142857142855,0.8314058956916099
0,933.641571521759,,6,0.9152311103530616,0.9620535714285715,0.9914921768966573,0.874074074074074,1.0,1.0
0,948.5997507572174,,7,0.9143567318757191,0.9697916666666667,0.9931190899919835,0.7916666666666666,0.7142857142857143,0.9587585034013606
0,952.5429437160492,,8,0.9258212778782399,0.959375,0.990397083423173,1.0,1.0,1.0
0,948.2953016757965,,9,0.8838768504612744,0.9812500000000001,0.9955783309198899,0.5666666666666667,1.0,1.0
