,time_elapsed,epoch,fold,f1_train,auroc_train,auprc_train,f1_test,auroc_test,auprc_test
0,48.577622175216675,,0,0.987334987593052,1.0,0.9999999999999998,0.8366013071895425,1.0,1.0
0,24.53618359565735,109,1,0.9735700197238659,0.9988839285714286,0.9997577373798077,0.6805555555555557,1.0,1.0
0,22.40297770500183,99,2,0.951095947063689,1.0,1.0,0.874074074074074,0.8571428571428572,0.9587585034013604
0,16.99894952774048,75,3,0.9279727023217862,0.9966517857142857,0.9992950729308006,0.6805555555555557,0.5714285714285714,0.8837868480725624
0,20.68934965133667,93,4,0.9394507931093298,1.0,1.0,0.874074074074074,0.9285714285714286,0.9808673469387754
0,21.762272357940674,98,5,0.9279727023217862,0.9966517857142858,0.999276794711365,0.6805555555555557,0.7857142857142857,0.9441609977324261
0,44.126142263412476,195,6,0.9629379652605459,1.0,1.0,0.874074074074074,1.0,1.0
0,11.711477756500244,55,7,0.9285121394480182,0.990625,0.9979353187573297,0.5666666666666667,1.0,1.0
0,28.857839107513428,129,8,0.9874961015744816,1.0,1.0,0.891025641025641,1.0,1.0
0,16.56947922706604,72,9,0.9752737592927467,1.0,1.0,0.6863636363636364,1.0,1.0
