,time_elapsed,epoch,fold,f1_train,auroc_train,auprc_train,f1_test,auroc_test,auprc_test
0,92.24206113815308,199,0,0.987334987593052,1.0,0.9999999999999998,1.0,1.0,1.0
0,49.21240949630737,114,1,0.951095947063689,1.0,1.0,0.6805555555555557,1.0,1.0
0,38.78082060813904,89,2,0.9394507931093298,1.0,1.0,0.7777777777777778,0.8571428571428572,0.9587585034013604
0,36.37006855010986,83,3,0.9394507931093298,0.9988839285714286,0.9997577373798077,0.6805555555555557,0.5714285714285714,0.8837868480725624
0,36.429229974746704,84,4,0.9629379652605459,0.9988839285714286,0.9997577373798077,0.874074074074074,1.0,1.0
0,29.40736436843872,67,5,0.9054131054131054,0.9888392857142857,0.9975543788439323,0.7777777777777778,0.7142857142857142,0.91797052154195
0,72.20899391174316,167,6,0.9873500560440556,1.0,1.0,0.874074074074074,1.0,1.0
0,58.09598994255066,136,7,0.9632957422324512,1.0,1.0,0.5666666666666667,1.0,1.0
0,77.43439483642578,182,8,0.9632957422324512,1.0,1.0,0.891025641025641,1.0,1.0
0,40.54973006248474,96,9,0.9632957422324512,0.9979166666666667,0.9995228729603729,0.7916666666666666,1.0,1.0
