,time_elapsed,epoch,fold,f1_train,auroc_train,auprc_train,f1_test,auroc_test,auprc_test
0,183.3772325515747,,0,0.8998138957816375,0.9481481481481481,0.9875109194966032,0.9037037037037037,1.0,1.0
0,47.720816135406494,53,1,0.8717948717948718,0.8616071428571429,0.9624708086697967,0.6805555555555557,0.14285714285714285,0.6004535147392289
0,179.66998624801636,,2,0.8910114275967934,0.9642857142857143,0.9921815506075602,0.874074074074074,0.9285714285714286,0.9808673469387754
0,125.72991943359375,140,3,0.8150309460654288,0.9330357142857142,0.9838821001876088,0.6222222222222222,0.7142857142857143,0.9280045351473922
0,176.38014602661133,,4,0.9000407000407,0.9341517857142857,0.9840403827371649,0.874074074074074,0.9285714285714286,0.9808673469387754
0,51.31115746498108,57,5,0.8630536130536132,0.8448660714285713,0.9433933046268892,0.6805555555555557,0.6428571428571428,0.885827664399093
0,45.11494493484497,51,6,0.8451790633608817,0.8705357142857143,0.9645768152052134,0.6805555555555557,0.6428571428571428,0.8587585034013605
0,173.11182379722595,191,7,0.8699032749665663,0.9395833333333333,0.9856752283202751,0.5666666666666667,0.7142857142857143,0.9587585034013606
0,180.5261561870575,,8,0.8918978520707448,0.9520833333333334,0.9886251067376766,0.891025641025641,1.0,1.0
0,176.42926049232483,,9,0.9124727110213714,0.9645833333333333,0.9914986982728315,0.5666666666666667,1.0,1.0
