,time_elapsed,epoch,fold,f1_train,auroc_train,auprc_train,f1_test,auroc_test,auprc_test
0,104.95890545845032,,0,0.8904731632004359,0.9481481481481481,0.9875109194966032,0.8174603174603174,1.0,1.0
0,25.709497451782227,52,1,0.8750508750508751,0.8459821428571429,0.9309630051619234,0.6805555555555557,0.35714285714285715,0.6613378684807256
0,95.7736988067627,,2,0.9000407000407,0.96875,0.9931702796560435,0.874074074074074,1.0,1.0
0,101.25624561309814,,3,0.8473010825952002,0.9598214285714285,0.990811956852734,0.6222222222222222,0.7857142857142857,0.9441609977324261
0,97.6167197227478,,4,0.8888138957816377,0.9430803571428572,0.9868619576241886,0.874074074074074,1.0,1.0
0,26.143712043762207,52,5,0.8098765432098766,0.8616071428571429,0.9556846556399534,0.6805555555555557,0.7142857142857142,0.91797052154195
0,100.24108576774597,,6,0.8910114275967934,0.9207589285714285,0.9779900880904311,0.874074074074074,0.6428571428571428,0.8587585034013605
0,25.831677436828613,50,7,0.8734177215189873,0.9145833333333334,0.9785728591097977,0.673076923076923,0.42857142857142855,0.9004251700680272
0,97.79777908325195,,8,0.8808535657466969,0.9479166666666666,0.9877092857947746,0.891025641025641,1.0,1.0
0,99.46362376213074,,9,0.903057670597843,0.96875,0.9924184504272038,0.5666666666666667,1.0,1.0
