,time_elapsed,epoch,fold,f1_train,auroc_train,auprc_train,f1_test,auroc_test,auprc_test
0,67.79846000671387,135,0,0.7932692307692307,0.9841269841269842,0.9963042753368943,0.7282051282051283,1.0,1.0
0,94.44824957847595,,1,0.9394507931093298,0.9933035714285715,0.9985144147715079,0.6805555555555557,1.0,1.0
0,40.96574354171753,86,2,0.8707932237344002,0.9642857142857143,0.9919702094837068,0.7777777777777778,0.9285714285714286,0.9808673469387754
0,36.33610820770264,77,3,0.883231546924678,0.9933035714285714,0.9985605316893919,0.6222222222222222,0.6428571428571428,0.9018140589569161
0,55.981285095214844,118,4,0.9394507931093298,0.9977678571428572,0.9995228729603729,0.874074074074074,1.0,1.0
0,73.53415489196777,149,5,0.9279727023217862,0.9955357142857144,0.999026778710341,0.874074074074074,0.9285714285714286,0.9808673469387754
0,75.42371702194214,158,6,0.951095947063689,0.9988839285714286,0.9997577373798077,0.874074074074074,1.0,1.0
0,24.383843898773193,51,7,0.8949129797975666,0.975,0.9942540684447301,0.4246031746031746,0.8571428571428571,0.9808673469387755
0,62.31616568565369,132,8,0.9515288352989215,0.9989583333333334,0.9997577373798077,0.891025641025641,1.0,1.0
0,33.85835909843445,70,9,0.8291699339083679,0.9666666666666667,0.9920451694751113,0.5666666666666667,1.0,1.0
