,time_elapsed,epoch,fold,f1_train,auroc_train,auprc_train,f1_test,auroc_test,auprc_test
0,174.41514682769775,,0,0.8795468097793678,0.911111111111111,0.97484153758769,0.9037037037037037,1.0,1.0
0,42.49549436569214,50,1,0.80792720619143,0.8203125,0.9449323270825567,0.3888888888888889,0.07142857142857142,0.5766439909297052
0,171.751074552536,,2,0.6178801353952347,0.9274553571428571,0.9824999547759921,0.6926406926406927,0.9285714285714286,0.9808673469387754
0,170.77145791053772,,3,0.6697685153130698,0.90625,0.9773051117214031,0.7962962962962963,0.7142857142857143,0.9280045351473922
0,170.302570104599,,4,0.8942800788954636,0.8861607142857143,0.9674372801499066,0.874074074074074,0.7142857142857143,0.9004251700680272
0,46.03354334831238,54,5,0.7396171903214157,0.8526785714285714,0.9593931242551762,0.6805555555555557,0.42857142857142855,0.8314058956916099
0,162.95441961288452,,6,0.8473010825952002,0.9029017857142857,0.9693034519621518,0.874074074074074,0.5714285714285714,0.799234693877551
0,112.77573013305664,135,7,0.6934914677343816,0.93125,0.9836963919729708,0.25,0.7142857142857143,0.9587585034013606
0,166.1553831100464,,8,0.7727808789999213,0.9270833333333334,0.9812536931500445,0.6863636363636364,1.0,1.0
0,172.03908920288086,,9,0.8374275906457841,0.934375,0.9843147746822088,0.5666666666666667,1.0,1.0
