,time_elapsed,epoch,fold,f1_train,auroc_train,auprc_train,f1_test,auroc_test,auprc_test
0,412.52213621139526,,0,0.8998138957816375,0.9502645502645503,0.9878837862189345,0.9037037037037037,1.0,1.0
0,120.5579605102539,58,1,0.85006105006105,0.8616071428571429,0.9606054072592896,0.6222222222222222,0.14285714285714285,0.6004535147392289
0,411.862099647522,,2,0.8910114275967934,0.9508928571428572,0.9889112099954933,0.874074074074074,0.9285714285714286,0.9808673469387754
0,409.85361647605896,,3,0.858119658119658,0.9475446428571428,0.9871993647306488,0.6805555555555557,0.7142857142857143,0.9280045351473922
0,420.48797249794006,,4,0.8777398676592225,0.9062500000000001,0.9736237006266412,0.874074074074074,0.7857142857142857,0.9325680272108843
0,114.7190248966217,55,5,0.054626532887402456,0.8526785714285714,0.9589799373592223,0.0808080808080808,0.42857142857142855,0.8314058956916099
0,420.7629609107971,,6,0.8857460947013186,0.9341517857142857,0.9815527342481584,0.6805555555555557,0.6428571428571428,0.8587585034013605
0,105.1540904045105,50,7,0.7801101587955408,0.8302083333333333,0.9508052533223537,0.8166666666666667,0.14285714285714285,0.799234693877551
0,400.1316704750061,,8,0.8918978520707448,0.95,0.9880016700873864,0.891025641025641,1.0,1.0
0,385.01304030418396,,9,0.8482076374853739,0.9635416666666667,0.9908796403198106,0.5666666666666667,1.0,1.0
