,time_elapsed,epoch,fold,f1_train,auroc_train,auprc_train,f1_test,auroc_test,auprc_test
0,735.2970311641693,,0,0.6903067622979695,0.9026455026455026,0.9726238453916938,0.6296296296296295,1.0,1.0
0,238.2601203918457,65,1,0.8356643356643357,0.8292410714285715,0.9093971074662062,0.6805555555555557,0.2857142857142857,0.6433106575963718
0,184.65200304985046,50,2,0.12994663673852003,0.5178571428571428,0.8274127885381589,0.0808080808080808,0.2857142857142857,0.7671201814058957
0,191.36664080619812,52,3,0.17147968310759007,0.5290178571428572,0.8436169761776778,0.2833333333333333,0.14285714285714285,0.6837868480725624
0,724.3289155960083,,4,0.24216524216524218,0.8850446428571429,0.9671971514964879,0.4444444444444444,0.6428571428571428,0.8587585034013605
0,253.65936398506165,69,5,0.7396171903214157,0.8013392857142858,0.917791265714338,0.6805555555555557,0.6428571428571428,0.885827664399093
0,184.7322564125061,50,6,0.7771584293323424,0.78125,0.9322161200116679,0.6805555555555557,0.4285714285714286,0.7684807256235826
0,197.06712365150452,53,7,0.060597899272825204,0.7822916666666666,0.9349056920707046,0.027777777777777776,0.0,0.6920918367346938
0,186.9434232711792,50,8,0.7251482694520669,0.534375,0.8246883673528209,0.8166666666666667,0.14285714285714285,0.799234693877551
0,729.8138151168823,,9,0.060597899272825204,0.934375,0.9820167669639168,0.027777777777777776,1.0,1.0
