,time_elapsed,epoch,fold,f1_train,auroc_train,auprc_train,f1_test,auroc_test,auprc_test
0,97.59081292152405,,0,0.8884530104042299,0.9481481481481481,0.9875109194966032,0.8174603174603174,1.0,1.0
0,27.37972331047058,56,1,0.8829258596700458,0.8694196428571428,0.9580035248742403,0.6805555555555557,0.21428571428571427,0.6230725623582766
0,82.20009088516235,,2,0.9089423352989245,0.9520089285714285,0.9890987353378962,0.874074074074074,1.0,1.0
0,82.75470352172852,,3,0.858119658119658,0.9508928571428571,0.9887003419253338,0.6222222222222222,0.8571428571428571,0.9662698412698412
0,83.10846257209778,,4,0.8777398676592225,0.9419642857142857,0.9867028041677159,0.874074074074074,1.0,1.0
0,21.913939476013184,51,5,0.8150309460654288,0.8448660714285715,0.9525964176670858,0.5555555555555556,0.5,0.8516439909297051
0,83.83404302597046,,6,0.8910114275967934,0.9330357142857143,0.9834349327796712,0.874074074074074,0.5714285714285714,0.799234693877551
0,34.84940958023071,82,7,0.8654177215189874,0.9218750000000001,0.9806463360092306,0.7916666666666666,0.7142857142857143,0.9587585034013606
0,82.67513108253479,,8,0.9124727110213714,0.9458333333333333,0.9873020683303511,0.891025641025641,1.0,1.0
0,83.2481849193573,,9,0.8918978520707448,0.9666666666666668,0.9919096230338872,0.5666666666666667,1.0,1.0
