,time_elapsed,epoch,fold,f1_train,auroc_train,auprc_train,f1_test,auroc_test,auprc_test
0,31.227782487869263,68,0,0.9275641025641025,0.9894179894179894,0.9975569012149499,1.0,1.0,1.0
0,39.606892824172974,98,1,0.9873500560440556,0.9988839285714286,0.9997577373798077,0.6805555555555557,1.0,1.0
0,38.18896746635437,94,2,0.9279727023217862,1.0,1.0,0.7777777777777778,0.8571428571428572,0.9587585034013604
0,44.25824594497681,110,3,0.9394507931093298,0.9977678571428572,0.9995228729603729,0.6805555555555557,0.5714285714285714,0.8837868480725624
0,54.753538608551025,134,4,0.9394507931093298,0.9966517857142857,0.9992950729308006,0.874074074074074,1.0,1.0
0,35.00445318222046,84,5,0.9279727023217862,0.9988839285714286,0.9997577373798077,0.7777777777777778,0.9285714285714286,0.9808673469387754
0,58.35301470756531,143,6,0.9873500560440556,1.0,1.0,0.874074074074074,1.0,1.0
0,51.32788586616516,125,7,0.9632957422324512,1.0,1.0,0.5666666666666667,1.0,1.0
0,61.87560820579529,153,8,0.9399432511504138,0.9968750000000001,0.9992950729308006,0.891025641025641,1.0,1.0
0,46.664902448654175,113,9,0.9874961015744816,1.0,1.0,0.6863636363636364,1.0,1.0
