,time_elapsed,epoch,fold,f1_train,auroc_train,auprc_train,f1_test,auroc_test,auprc_test
0,154.50265336036682,82,0,0.9183431952662722,0.9693121693121693,0.9928488068842141,0.8366013071895425,1.0,1.0
0,312.4566185474396,171,1,0.9394507931093298,1.0,1.0,0.6805555555555557,1.0,1.0
0,129.24759483337402,70,2,0.9089423352989245,0.9497767857142857,0.9881884621639263,0.874074074074074,1.0,1.0
0,92.6104154586792,50,3,0.8942853648736002,0.9910714285714286,0.9981341205070902,0.6222222222222222,0.5714285714285714,0.8837868480725624
0,92.98448967933655,50,4,0.054626532887402456,0.9575892857142857,0.9900648213161496,0.0808080808080808,0.8571428571428572,0.9587585034013604
0,243.99047088623047,133,5,0.727810650887574,0.9944196428571429,0.9987883317189643,0.7962962962962963,0.9285714285714286,0.9808673469387754
0,364.3016746044159,,6,0.9873500560440556,1.0,1.0,0.874074074074074,1.0,1.0
0,192.54661083221436,104,7,0.9752737592927467,1.0,1.0,0.6863636363636364,1.0,1.0
0,365.97584438323975,,8,0.9874961015744816,1.0,1.0,1.0,1.0,1.0
0,183.96829199790955,99,9,0.9752737592927467,1.0,1.0,0.7916666666666666,1.0,1.0
