,time_elapsed,epoch,fold,f1_train,auroc_train,auprc_train,f1_test,auroc_test,auprc_test
0,371.8436224460602,178,0,0.7706821480406386,0.982010582010582,0.9958552280961017,0.6296296296296295,1.0,1.0
0,104.82428073883057,50,1,0.8750508750508751,0.8627232142857142,0.9536764713872508,0.6805555555555557,0.5714285714285714,0.799234693877551
0,250.23663139343262,119,2,0.8799396681749624,0.9776785714285714,0.9951052824478661,0.6805555555555557,0.9285714285714286,0.9808673469387754
0,106.91024827957153,50,3,0.8462963428638486,0.849330357142857,0.954361207549805,0.6222222222222222,0.7142857142857143,0.9280045351473922
0,106.27741551399231,50,4,0.054626532887402456,0.7689732142857143,0.9360555322283404,0.0808080808080808,0.5714285714285714,0.799234693877551
0,107.37079405784607,50,5,0.7396171903214157,0.7237723214285714,0.93150142940124,0.6805555555555557,0.14285714285714285,0.6956916099773243
0,107.8947069644928,50,6,0.054626532887402456,0.7555803571428572,0.9246623897329134,0.0808080808080808,0.6428571428571428,0.885827664399093
0,130.73520469665527,60,7,0.5139722842319417,0.7458333333333333,0.9218569013577367,0.25,1.0,1.0
0,109.14273381233215,50,8,0.15860014892032764,0.6489583333333333,0.8732857015285408,0.25,0.14285714285714285,0.799234693877551
0,299.967821598053,140,9,0.9505475185854931,0.9916666666666667,0.9980973415276223,0.7916666666666666,1.0,1.0
