,time_elapsed,epoch,fold,f1_train,auroc_train,auprc_train,f1_test,auroc_test,auprc_test
0,170.58936476707458,53,0,0.7217675941080196,0.5,0.9038461538461539,0.8366013071895425,0.5,0.9444444444444444
0,155.01944994926453,50,1,0.9266439205955336,0.9542410714285714,0.9881073780919729,0.6805555555555557,0.2857142857142857,0.6433106575963718
0,234.71646881103516,76,2,1.0,1.0,1.0,0.874074074074074,0.9285714285714286,0.9808673469387754
0,168.33248734474182,54,3,0.9487179487179487,0.9888392857142857,0.997628664708774,0.6805555555555557,0.6428571428571428,0.9018140589569161
0,353.34305906295776,116,4,0.9869917621855606,1.0,1.0,0.6805555555555557,1.0,1.0
0,317.6799125671387,105,5,0.9743589743589743,0.9988839285714286,0.9997577373798077,0.874074074074074,0.9285714285714286,0.9808673469387755
0,602.4795205593109,,6,0.7393234216763629,0.9966517857142857,0.9992950729308006,1.0,1.0,1.0
0,154.3495533466339,50,7,0.7251482694520669,0.5,0.9050632911392404,0.8166666666666667,0.5,0.9375
0,458.6227457523346,150,8,0.9752737592927467,0.99375,0.99857938237136,1.0,1.0,1.0
0,436.65933990478516,143,9,0.8838768504612744,0.9947916666666667,0.9988105476904159,0.5666666666666667,1.0,1.0
