,time_elapsed,epoch,fold,f1_train,auroc_train,auprc_train,f1_test,auroc_test,auprc_test
0,420.8835973739624,,0,0.8133484162895928,0.9216931216931217,0.9798175432248246,1.0,1.0,1.0
0,122.69794273376465,58,1,0.7771584293323424,0.8270089285714286,0.9088027476920703,0.6805555555555557,0.35714285714285715,0.6613378684807256
0,416.3103976249695,,2,0.879013505578391,0.8872767857142857,0.9709365886527354,0.874074074074074,1.0,1.0
0,414.85757517814636,,3,0.7051282051282051,0.9084821428571428,0.9776549816552622,0.7962962962962963,0.7857142857142857,0.9441609977324261
0,417.64603781700134,,4,0.8861505043964996,0.8727678571428571,0.9638811336485944,0.6805555555555557,0.9285714285714286,0.9808673469387754
0,103.84202814102173,50,5,0.7456675508399646,0.8024553571428572,0.9395564076113029,0.3888888888888889,0.42857142857142855,0.8314058956916099
0,414.9574499130249,,6,0.7947052947052947,0.9107142857142857,0.9727743027290972,0.874074074074074,0.5714285714285714,0.799234693877551
0,309.5054931640625,148,7,0.9358629487140445,0.9541666666666667,0.9887294851011799,0.7916666666666666,0.7142857142857143,0.9587585034013606
0,410.43386673927307,,8,0.060597899272825204,0.8989583333333333,0.9716036145769429,0.027777777777777776,1.0,1.0
0,409.87475657463074,,9,0.7851608881852591,0.953125,0.9883661149251932,0.4246031746031746,1.0,1.0
