,time_elapsed,epoch,fold,f1_train,auroc_train,auprc_train,f1_test,auroc_test,auprc_test
0,209.22716641426086,68,0,0.9275641025641025,0.9925925925925927,0.998324188022362,0.8366013071895425,0.875,0.9852430555555556
0,309.90989446640015,87,1,0.9629379652605459,1.0,1.0,0.6805555555555557,1.0,1.0
0,265.8610544204712,71,2,0.9279727023217862,0.9955357142857143,0.9990383477199883,0.7777777777777778,0.9285714285714286,0.9808673469387754
0,420.93411111831665,121,3,0.916634880271244,0.9955357142857143,0.9990489946817926,0.6222222222222222,0.5714285714285714,0.8837868480725624
0,631.2998652458191,175,4,0.9394507931093298,0.9966517857142857,0.9992950729308006,0.874074074074074,1.0,1.0
0,528.9731333255768,130,5,0.9394507931093298,0.9988839285714286,0.9997577373798077,0.7777777777777778,0.9285714285714286,0.9808673469387754
0,471.9598140716553,137,6,0.9750101750101751,0.9988839285714286,0.9997577373798077,0.874074074074074,1.0,1.0
0,788.5127077102661,,7,0.7801101587955408,1.0,1.0,0.8166666666666667,1.0,1.0
0,718.5087723731995,,8,0.7962313003452244,0.9916666666666667,0.9980854001896062,0.4246031746031746,1.0,1.0
0,595.8027193546295,155,9,0.8949129797975666,0.9927083333333334,0.998329366370336,0.5666666666666667,1.0,1.0
