,time_elapsed,epoch,fold,f1_train,auroc_train,auprc_train,f1_test,auroc_test,auprc_test
0,596.9455270767212,,0,0.7217675941080196,0.9111111111111111,0.9759877614140255,0.8366013071895425,1.0,1.0
0,175.53653573989868,58,1,0.054626532887402456,0.8537946428571429,0.9454616519104466,0.0808080808080808,0.2857142857142857,0.6433106575963718
0,593.0333352088928,,2,0.7396171903214157,0.8839285714285714,0.9711504582338284,0.6805555555555557,0.8571428571428572,0.9587585034013604
0,591.4428915977478,,3,0.8473010825952002,0.8828124999999999,0.968995515062575,0.6805555555555557,0.7142857142857142,0.91797052154195
0,591.0562512874603,,4,0.054626532887402456,0.8839285714285714,0.9655470857598432,0.0808080808080808,0.7142857142857143,0.9004251700680272
0,162.94098663330078,54,5,0.8942800788954636,0.8493303571428572,0.9571221244509467,0.6222222222222222,0.5,0.8516439909297051
0,593.1494765281677,,6,0.7396171903214157,0.8928571428571429,0.9655581297116139,0.6805555555555557,0.5714285714285714,0.799234693877551
0,595.4537220001221,,7,0.060597899272825204,0.9114583333333334,0.9773955209401242,0.027777777777777776,0.5714285714285714,0.9325680272108843
0,589.1648807525635,,8,0.20360841689955614,0.9114583333333334,0.9764780837085513,0.027777777777777776,1.0,1.0
0,572.3612985610962,,9,0.060597899272825204,0.928125,0.9790397587718993,0.027777777777777776,1.0,1.0
