,time_elapsed,epoch,fold,f1_train,auroc_train,auprc_train,f1_test,auroc_test,auprc_test
0,745.0782208442688,,0,0.9029947152084556,0.9428571428571428,0.9857097835500217,1.0,1.0,1.0
0,211.0928316116333,54,1,0.7687943262411348,0.8794642857142857,0.9658968137634975,0.6805555555555557,0.14285714285714285,0.6004535147392289
0,761.3826179504395,,2,0.5359718262619487,0.9609375,0.9911703142943291,0.4444444444444444,0.9285714285714286,0.9808673469387754
0,207.146831035614,50,3,0.054626532887402456,0.9140625,0.9778729766206992,0.0808080808080808,0.5714285714285714,0.8837868480725624
0,806.6740064620972,,4,0.7500557413600892,0.9118303571428571,0.97575391674389,0.874074074074074,0.7857142857142857,0.9325680272108843
0,203.71247601509094,51,5,0.7352095059412134,0.8158482142857144,0.9470975351455446,0.3888888888888889,0.42857142857142855,0.8314058956916099
0,733.6998040676117,,6,0.9230769230769231,0.9241071428571429,0.977329258894271,0.874074074074074,0.5714285714285714,0.799234693877551
0,727.6852858066559,,7,0.6815015277171541,0.953125,0.9891247049514555,0.4246031746031746,0.7142857142857143,0.9587585034013606
0,715.1316776275635,,8,0.8808535657466969,0.9395833333333334,0.9851526664839013,0.891025641025641,1.0,1.0
0,686.6733567714691,,9,0.9374805078724082,0.9635416666666667,0.9907750092861725,0.5666666666666667,1.0,1.0
