,time_elapsed,epoch,fold,f1_train,auroc_train,auprc_train,f1_test,auroc_test,auprc_test
0,104.81499695777893,118,0,0.9275641025641025,1.0,0.9999999999999998,1.0,1.0,1.0
0,114.997225522995,138,1,0.9394507931093298,1.0,1.0,0.6805555555555557,1.0,1.0
0,64.73275208473206,77,2,0.951095947063689,1.0,1.0,0.874074074074074,0.9285714285714286,0.9808673469387754
0,49.37060260772705,58,3,0.9487179487179487,0.9921875,0.998329366370336,0.6805555555555557,0.5714285714285714,0.8837868480725624
0,157.3250060081482,181,4,0.951095947063689,0.9988839285714286,0.9997577373798077,0.874074074074074,1.0,1.0
0,94.6904022693634,112,5,0.283048526950966,0.9899553571428571,0.9979195255232498,0.0808080808080808,0.9285714285714286,0.9808673469387754
0,169.64306044578552,,6,0.9629379652605459,1.0,1.0,0.874074074074074,1.0,1.0
0,49.81977152824402,57,7,0.9632957422324512,0.99375,0.99857938237136,0.5666666666666667,1.0,1.0
0,76.82309293746948,89,8,0.6934914677343816,0.9927083333333333,0.9984049310677623,0.4246031746031746,1.0,1.0
0,91.4062077999115,107,9,0.9399432511504138,1.0,1.0,0.5666666666666667,1.0,1.0
