,time_elapsed,epoch,fold,f1_train,auroc_train,auprc_train,f1_test,auroc_test,auprc_test
0,399.9525303840637,,0,0.5144390493227703,0.9439153439153439,0.9862837342378132,0.5165945165945165,1.0,1.0
0,101.1837408542633,50,1,0.8462963428638486,0.8582589285714286,0.9536503814788145,0.6805555555555557,0.14285714285714285,0.6004535147392289
0,391.289582490921,,2,0.8942800788954636,0.9453125,0.9874655657983991,0.874074074074074,1.0,1.0
0,100.40350151062012,50,3,0.12994663673852003,0.8783482142857143,0.9699270149274568,0.0808080808080808,0.7857142857142857,0.9441609977324261
0,391.7466323375702,,4,0.9207100591715977,0.9196428571428572,0.9795465650596549,0.6805555555555557,0.8571428571428572,0.9587585034013604
0,100.27831745147705,50,5,0.2958502024291498,0.7823660714285714,0.9227031136056142,0.0808080808080808,0.2857142857142857,0.7671201814058957
0,392.3941686153412,,6,0.7505935422602089,0.9151785714285715,0.9759876445442851,0.874074074074074,0.5714285714285714,0.799234693877551
0,393.49849557876587,,7,0.8874649141703347,0.95625,0.9899695923115384,0.7916666666666666,0.7142857142857143,0.9587585034013606
0,393.50521993637085,,8,0.8924788291876901,0.9479166666666666,0.9877577930949006,0.891025641025641,1.0,1.0
0,393.26567482948303,,9,0.8291699339083679,0.9604166666666667,0.9904661512079407,0.4246031746031746,1.0,1.0
