,time_elapsed,epoch,fold,f1_train,auroc_train,auprc_train,f1_test,auroc_test,auprc_test
0,223.7209117412567,,0,0.8884530104042299,0.9365079365079365,0.984017774812411,0.9037037037037037,1.0,1.0
0,57.26316714286804,52,1,0.7771584293323424,0.8370535714285714,0.9355979754729667,0.6805555555555557,0.35714285714285715,0.6613378684807256
0,219.89404296875,,2,0.6434674301177884,0.9419642857142857,0.9864821276714271,0.7962962962962963,0.8571428571428572,0.9587585034013604
0,219.36172366142273,,3,0.858119658119658,0.9040178571428571,0.9767242002284382,0.6222222222222222,0.7142857142857143,0.9280045351473922
0,222.75090336799622,,4,0.7390301155673007,0.8962053571428571,0.9724229217191107,0.8957264957264957,1.0,1.0
0,57.979331493377686,51,5,0.6824457593688363,0.8102678571428572,0.9481776911040115,0.48773448773448774,0.42857142857142855,0.8314058956916099
0,211.97417759895325,,6,0.9000407000407,0.9006696428571429,0.9703321584754944,0.6805555555555557,0.5714285714285714,0.799234693877551
0,52.7058367729187,50,7,0.814202960738039,0.8708333333333333,0.9650936598229329,0.5666666666666667,0.42857142857142855,0.9004251700680272
0,203.77766847610474,,8,0.9010950371709865,0.9333333333333333,0.9836081749426262,0.891025641025641,1.0,1.0
0,200.77743530273438,,9,0.9143567318757191,0.9656250000000001,0.9916920548753484,0.5666666666666667,1.0,1.0
