,time_elapsed,epoch,fold,f1_train,auroc_train,auprc_train,f1_test,auroc_test,auprc_test
0,217.76106572151184,,0,0.8904731632004359,0.9481481481481481,0.9874234048460095,0.8174603174603174,1.0,1.0
0,61.77317428588867,56,1,0.4518513797718437,0.8482142857142858,0.9543313801945488,0.044444444444444446,0.07142857142857142,0.5766439909297052
0,217.9512221813202,,2,0.868997668997669,0.9486607142857143,0.9885216367766981,1.0,1.0,1.0
0,155.97853660583496,141,3,0.8150309460654288,0.9308035714285714,0.9829116356950613,0.6222222222222222,0.7142857142857143,0.9280045351473922
0,218.89608812332153,,4,0.9000407000407,0.9118303571428571,0.9768641882601043,0.874074074074074,0.8571428571428572,0.9587585034013604
0,65.95537281036377,59,5,0.8462963428638486,0.8303571428571429,0.9417172246219374,0.6805555555555557,0.6428571428571428,0.885827664399093
0,58.38911247253418,52,6,0.6939883645765997,0.8359375,0.9495634823810343,0.7777777777777778,0.5,0.6920918367346939
0,210.29138255119324,192,7,0.8699032749665663,0.9489583333333333,0.9881937662085898,0.5666666666666667,0.7142857142857143,0.9587585034013606
0,218.1729097366333,,8,0.8590273151232511,0.94375,0.9867848734176491,0.7916666666666666,1.0,1.0
0,215.43249988555908,,9,0.9124727110213714,0.9510416666666667,0.988399975781719,0.5666666666666667,1.0,1.0
