,time_elapsed,epoch,fold,f1_train,auroc_train,auprc_train,f1_test,auroc_test,auprc_test
0,46.64043641090393,,0,0.8792735042735044,0.9534391534391534,0.988847106318675,0.8174603174603174,1.0,1.0
0,12.126681089401245,55,1,0.7664630938493562,0.8616071428571429,0.9642662240882781,0.3888888888888889,0.07142857142857142,0.5766439909297052
0,43.516412019729614,,2,0.8861505043964996,0.9654017857142857,0.9924382499026771,0.874074074074074,1.0,1.0
0,11.164021968841553,52,3,0.768788682581786,0.8448660714285714,0.963390249516771,0.5555555555555556,0.5,0.8516439909297051
0,43.30568838119507,,4,0.9250305250305251,0.9419642857142857,0.9862353806523922,0.874074074074074,1.0,1.0
0,11.196061849594116,50,5,0.7664630938493562,0.8314732142857142,0.9508516548207782,0.3888888888888889,0.3571428571428571,0.7897392290249432
0,43.105732679367065,,6,0.9230769230769231,0.9363839285714286,0.9819151495211057,0.874074074074074,0.5714285714285714,0.799234693877551
0,43.96427917480469,,7,0.903057670597843,0.9635416666666666,0.9916719568136187,0.7916666666666666,0.7142857142857143,0.9587585034013606
0,43.77035164833069,,8,0.903057670597843,0.9489583333333333,0.9877337359635793,0.891025641025641,1.0,1.0
0,40.536259174346924,,9,0.8918978520707448,0.959375,0.9898459415874514,0.5666666666666667,1.0,1.0
