,time_elapsed,epoch,fold,f1_train,auroc_train,auprc_train,f1_test,auroc_test,auprc_test
0,50.25506091117859,,0,1.0,1.0,0.9999999999999998,1.0,1.0,1.0
0,22.46173644065857,95,1,0.9869917621855606,1.0,1.0,0.6805555555555557,0.9285714285714286,0.9808673469387754
0,22.3697350025177,95,2,0.9750101750101751,1.0,1.0,0.7777777777777778,0.8571428571428572,0.9587585034013604
0,12.089114904403687,51,3,0.916634880271244,0.9966517857142858,0.999276794711365,0.6222222222222222,0.7857142857142857,0.9441609977324261
0,22.906612634658813,100,4,0.9873500560440556,0.9977678571428572,0.9995228729603729,0.874074074074074,0.9285714285714286,0.9808673469387754
0,23.845324516296387,108,5,0.9873500560440556,0.9977678571428572,0.9995228729603729,0.6805555555555557,0.9285714285714286,0.9808673469387754
0,24.832494020462036,113,6,0.9873500560440556,1.0,1.0,0.874074074074074,1.0,1.0
0,20.586719512939453,93,7,0.9632957422324512,1.0,1.0,0.6863636363636364,1.0,1.0
0,30.305700302124023,133,8,0.9399432511504138,1.0,1.0,0.891025641025641,1.0,1.0
0,20.631319284439087,91,9,0.9515288352989215,1.0,1.0,0.5666666666666667,1.0,1.0
