,time_elapsed,epoch,fold,f1_train,auroc_train,auprc_train,f1_test,auroc_test,auprc_test
0,317.6908595561981,,0,0.9248604218362281,0.9534391534391534,0.9887438914633504,1.0,1.0,1.0
0,78.64517140388489,50,1,0.7898167844644204,0.8526785714285715,0.9595330121454994,0.3888888888888889,0.14285714285714285,0.6004535147392289
0,310.88562202453613,,2,0.9058993932276375,0.953125,0.9893339634465598,0.874074074074074,0.9285714285714286,0.9808673469387754
0,311.6839351654053,,3,0.8257725180802103,0.9285714285714286,0.9822449909850602,0.6222222222222222,0.7142857142857143,0.9280045351473922
0,317.1329941749573,,4,0.5815426851802966,0.9151785714285715,0.9767296111875331,0.6926406926406927,0.7857142857142857,0.9325680272108843
0,81.96746444702148,50,5,0.10556850556850558,0.8426339285714286,0.9561359814974464,0.0808080808080808,0.42857142857142855,0.8314058956916099
0,319.21702122688293,,6,0.9135219189412738,0.9386160714285714,0.9842630434115858,0.874074074074074,0.7142857142857143,0.9004251700680272
0,315.53997325897217,,7,0.849782168707763,0.9552083333333333,0.9896140510493152,0.4246031746031746,0.7142857142857143,0.9587585034013606
0,313.7771873474121,,8,0.8063925917628169,0.9500000000000001,0.9880275709434396,0.5666666666666667,1.0,1.0
0,313.6400327682495,,9,0.9002058745592041,0.9645833333333333,0.9912734272575223,0.891025641025641,1.0,1.0
