,time_elapsed,epoch,fold,f1_train,auroc_train,auprc_train,f1_test,auroc_test,auprc_test
0,62.99445199966431,72,0,0.9592424314665234,0.9995707759757182,0.9998110700421436,0.7911956149366222,0.8269513991163475,0.9265293689666603
0,64.30878925323486,79,1,0.9910272898858162,0.9999846705705613,0.9999932970817315,0.7770871369605723,0.8132056946489936,0.9136350261514683
0,58.98522138595581,70,2,0.9785471597038256,0.9994174816813317,0.9997427135321356,0.7078050864958872,0.7454590083456064,0.8706554177790364
0,89.17349100112915,108,3,0.9964023900652038,1.0,1.0,0.7952715769842713,0.8737887596899224,0.9506105667347173
0,71.27280831336975,88,4,0.9874803450703525,1.0,1.0,0.8102677351291666,0.882688492063492,0.9451515216653316
