,time_elapsed,epoch,fold,f1_train,auroc_train,auprc_train,f1_test,auroc_test,auprc_test
0,30303.76189994812,58,2,0.676210690629121,0.752766370428936,0.5881327436536956,0.6090485230166021,0.6526418040395243,0.461389577758391
