,time_elapsed,epoch,fold,f1_train,auroc_train,auprc_train,f1_test,auroc_test,auprc_test
0,49755.174785375595,71,4,0.6733285584397312,0.7384158198258146,0.5693911437293505,0.6216972454352129,0.6590096927229057,0.4706714881959812
