,time_elapsed,epoch,fold,f1_train,auroc_train,auprc_train,f1_test,auroc_test,auprc_test
0,46968.807565927505,62,2,0.6847392315308334,0.7484496397196396,0.581338282293296,0.6154868609421477,0.6445035527395452,0.45268601469103253
