,time_elapsed,epoch,fold,f1_train,auroc_train,auprc_train,f1_test,auroc_test,auprc_test
0,57839.18723940849,67,3,0.6689878662770723,0.7257362776803568,0.5530721982430049,0.6307979528062514,0.6712490042244073,0.48223113233015075
